,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS
800,19023,0.052000000000000005,0.094,0.20800000000000002,0.23,0.41700000000000004
801,19025,0.212,0.11699999999999999,0.213,0.153,0.304
802,19027,0.153,0.11,0.24100000000000002,0.139,0.358
803,19029,0.341,0.07,0.124,0.23800000000000002,0.22699999999999998
804,19031,0.026000000000000002,0.096,0.142,0.355,0.381
805,19033,0.061,0.365,0.146,0.213,0.215
806,19035,0.183,0.105,0.221,0.182,0.309
807,19037,0.075,0.136,0.19699999999999998,0.23600000000000002,0.35600000000000004
808,19039,0.078,0.16699999999999998,0.14300000000000002,0.19399999999999998,0.418
809,19041,0.22399999999999998,0.035,0.11199999999999999,0.18899999999999997,0.441
810,19043,0.12300000000000001,0.084,0.13699999999999998,0.284,0.371
811,19045,0.092,0.13,0.079,0.26899999999999996,0.43
812,19047,0.08900000000000001,0.045,0.141,0.064,0.66
813,19049,0.036000000000000004,0.102,0.11800000000000001,0.26,0.485
814,19051,0.038,0.10099999999999999,0.249,0.201,0.41100000000000003
815,19053,0.248,0.132,0.258,0.068,0.294
816,19055,0.035,0.13699999999999998,0.13699999999999998,0.408,0.28300000000000003
817,19057,0.135,0.081,0.109,0.122,0.5529999999999999
818,19059,0.276,0.027000000000000003,0.091,0.17300000000000001,0.433
819,19061,0.037000000000000005,0.155,0.18899999999999997,0.18899999999999997,0.43
820,19063,0.24100000000000002,0.083,0.067,0.18100000000000002,0.428
821,19065,0.054000000000000006,0.075,0.128,0.349,0.39399999999999996
822,19067,0.063,0.271,0.14800000000000002,0.25,0.268
823,19069,0.08800000000000001,0.278,0.187,0.18600000000000003,0.261
824,19071,0.048,0.061,0.071,0.209,0.611
825,19073,0.11599999999999999,0.141,0.235,0.153,0.354
826,19075,0.038,0.042,0.203,0.23800000000000002,0.48
827,19077,0.162,0.073,0.14300000000000002,0.28300000000000003,0.34
828,19079,0.14300000000000002,0.11800000000000001,0.129,0.153,0.457
829,19081,0.08,0.384,0.146,0.174,0.21600000000000003
830,19083,0.07400000000000001,0.075,0.195,0.214,0.441
831,19085,0.11800000000000001,0.044000000000000004,0.094,0.17800000000000002,0.565
832,19087,0.12300000000000001,0.142,0.091,0.183,0.461
833,19089,0.077,0.151,0.17600000000000002,0.183,0.413
834,19091,0.243,0.268,0.147,0.102,0.24
835,19093,0.153,0.094,0.24600000000000002,0.128,0.38
836,19095,0.027000000000000003,0.149,0.135,0.239,0.45
837,19097,0.032,0.096,0.22899999999999998,0.23199999999999998,0.41100000000000003
838,19099,0.102,0.105,0.233,0.212,0.34700000000000003
839,19101,0.07400000000000001,0.11599999999999999,0.221,0.191,0.39799999999999996
840,19103,0.013999999999999999,0.044000000000000004,0.069,0.2,0.6729999999999999
841,19105,0.04,0.105,0.165,0.336,0.355
842,19107,0.035,0.126,0.287,0.28,0.272
843,19109,0.135,0.318,0.10099999999999999,0.17300000000000001,0.272
844,19111,0.17,0.146,0.131,0.161,0.392
845,19113,0.039,0.081,0.115,0.201,0.563
846,19115,0.09699999999999999,0.057999999999999996,0.15,0.214,0.48200000000000004
847,19117,0.032,0.204,0.196,0.185,0.384
848,19119,0.078,0.17300000000000001,0.157,0.247,0.344
849,19121,0.01,0.102,0.136,0.268,0.484
850,19123,0.069,0.067,0.294,0.28300000000000003,0.287
851,19125,0.053,0.049,0.209,0.26,0.429
852,19127,0.077,0.064,0.153,0.226,0.48
853,19129,0.064,0.084,0.091,0.281,0.48100000000000004
854,19131,0.046,0.282,0.149,0.26,0.263
855,19133,0.078,0.069,0.087,0.127,0.64
856,19135,0.034,0.078,0.256,0.247,0.385
857,19137,0.218,0.034,0.084,0.37799999999999995,0.28600000000000003
858,19139,0.12,0.022000000000000002,0.221,0.273,0.364
859,19141,0.17300000000000001,0.054000000000000006,0.267,0.187,0.319
860,19143,0.195,0.051,0.233,0.19899999999999998,0.322
861,19145,0.08800000000000001,0.053,0.068,0.31,0.48100000000000004
862,19147,0.19899999999999998,0.11599999999999999,0.08800000000000001,0.179,0.419
863,19149,0.125,0.145,0.166,0.162,0.402
864,19151,0.214,0.124,0.162,0.165,0.335
865,19153,0.044000000000000004,0.08900000000000001,0.136,0.259,0.473
866,19155,0.115,0.083,0.147,0.264,0.39
867,19157,0.121,0.145,0.187,0.16399999999999998,0.38299999999999995
868,19159,0.14400000000000002,0.138,0.281,0.162,0.275
869,19161,0.18,0.071,0.28600000000000003,0.159,0.303
870,19163,0.075,0.027000000000000003,0.126,0.27699999999999997,0.494
871,19165,0.099,0.059000000000000004,0.182,0.145,0.516
872,19167,0.12,0.06,0.285,0.2,0.335
873,19169,0.045,0.075,0.071,0.235,0.574
874,19171,0.066,0.053,0.209,0.18100000000000002,0.491
875,19173,0.09,0.151,0.185,0.282,0.292
876,19175,0.03,0.125,0.172,0.21,0.462
877,19177,0.107,0.128,0.175,0.218,0.37200000000000005
878,19179,0.034,0.08199999999999999,0.293,0.221,0.37
879,19181,0.055,0.182,0.18100000000000002,0.245,0.337
880,19183,0.035,0.102,0.12300000000000001,0.151,0.589
881,19185,0.138,0.14800000000000002,0.252,0.12,0.342
882,19187,0.209,0.16699999999999998,0.161,0.10099999999999999,0.36200000000000004
883,19189,0.07,0.32899999999999996,0.17600000000000002,0.19699999999999998,0.228
884,19191,0.122,0.044000000000000004,0.151,0.177,0.505
885,19193,0.113,0.165,0.13699999999999998,0.16,0.425
886,19195,0.07200000000000001,0.271,0.175,0.231,0.251
887,19197,0.172,0.299,0.17300000000000001,0.125,0.23199999999999998
888,20001,0.153,0.212,0.126,0.16699999999999998,0.341
889,20003,0.18899999999999997,0.063,0.13699999999999998,0.267,0.344
890,20005,0.13699999999999998,0.122,0.16899999999999998,0.256,0.316
891,20007,0.069,0.147,0.11800000000000001,0.32899999999999996,0.336
892,20009,0.107,0.131,0.12,0.21100000000000002,0.43
893,20011,0.16699999999999998,0.146,0.077,0.12,0.49
894,20013,0.08900000000000001,0.149,0.183,0.19699999999999998,0.382
895,20015,0.053,0.133,0.122,0.222,0.47
896,20017,0.151,0.08199999999999999,0.212,0.225,0.331
897,20019,0.128,0.13699999999999998,0.185,0.214,0.337
898,20021,0.131,0.121,0.16399999999999998,0.174,0.41
899,20023,0.065,0.27,0.174,0.235,0.256
900,20025,0.163,0.13,0.126,0.23199999999999998,0.348
901,20027,0.081,0.069,0.115,0.22899999999999998,0.507
902,20029,0.154,0.077,0.11800000000000001,0.217,0.434
903,20031,0.085,0.11900000000000001,0.165,0.40399999999999997,0.22699999999999998
904,20033,0.11199999999999999,0.14400000000000002,0.128,0.271,0.34600000000000003
905,20035,0.075,0.09300000000000001,0.28,0.131,0.42100000000000004
906,20037,0.10800000000000001,0.14300000000000002,0.11800000000000001,0.139,0.49200000000000005
907,20039,0.163,0.11800000000000001,0.21100000000000002,0.235,0.273
908,20041,0.106,0.11800000000000001,0.14800000000000002,0.243,0.385
909,20043,0.13699999999999998,0.193,0.184,0.214,0.272
910,20045,0.006,0.009000000000000001,0.024,0.22699999999999998,0.7340000000000001
911,20047,0.052000000000000005,0.086,0.135,0.221,0.506
912,20049,0.061,0.05,0.295,0.282,0.312
913,20051,0.154,0.154,0.22399999999999998,0.14800000000000002,0.32
914,20053,0.174,0.133,0.133,0.187,0.373
915,20055,0.166,0.08900000000000001,0.163,0.239,0.34299999999999997
916,20057,0.14300000000000002,0.084,0.14300000000000002,0.23199999999999998,0.39899999999999997
917,20059,0.063,0.06,0.159,0.354,0.364
918,20061,0.05,0.068,0.113,0.27,0.499
919,20063,0.24,0.08900000000000001,0.23399999999999999,0.151,0.287
920,20065,0.218,0.156,0.247,0.129,0.25
921,20067,0.14,0.10800000000000001,0.15,0.231,0.37
922,20069,0.158,0.092,0.146,0.24,0.364
923,20071,0.135,0.131,0.18100000000000002,0.22899999999999998,0.32299999999999995
924,20073,0.034,0.079,0.256,0.302,0.33
925,20075,0.131,0.095,0.18899999999999997,0.217,0.368
926,20077,0.079,0.11800000000000001,0.21,0.193,0.4
927,20079,0.075,0.057999999999999996,0.121,0.32299999999999995,0.423
928,20081,0.153,0.107,0.13699999999999998,0.239,0.364
929,20083,0.126,0.075,0.163,0.225,0.41200000000000003
930,20085,0.01,0.11599999999999999,0.161,0.136,0.5770000000000001
931,20087,0.026000000000000002,0.069,0.09,0.182,0.634
932,20089,0.171,0.142,0.087,0.259,0.34
933,20091,0.028999999999999998,0.019,0.075,0.22399999999999998,0.654
934,20093,0.155,0.098,0.172,0.22899999999999998,0.34600000000000003
935,20095,0.081,0.212,0.114,0.128,0.46399999999999997
936,20097,0.062,0.107,0.128,0.233,0.469
937,20099,0.168,0.12300000000000001,0.091,0.147,0.47100000000000003
938,20101,0.19699999999999998,0.075,0.19699999999999998,0.204,0.326
939,20103,0.087,0.135,0.092,0.142,0.544
940,20105,0.171,0.132,0.16,0.163,0.375
941,20107,0.14,0.053,0.121,0.285,0.4
942,20109,0.20600000000000002,0.131,0.19399999999999998,0.18899999999999997,0.28
943,20111,0.113,0.111,0.133,0.3,0.344
944,20113,0.12,0.065,0.106,0.313,0.396
945,20115,0.10099999999999999,0.068,0.209,0.27899999999999997,0.34299999999999997
946,20117,0.048,0.049,0.233,0.263,0.40700000000000003
947,20119,0.16399999999999998,0.12300000000000001,0.115,0.235,0.36200000000000004
948,20121,0.071,0.044000000000000004,0.095,0.25,0.54
949,20123,0.17300000000000001,0.11599999999999999,0.14400000000000002,0.18,0.38799999999999996
950,20125,0.16399999999999998,0.132,0.102,0.195,0.40700000000000003
951,20127,0.11,0.094,0.14800000000000002,0.244,0.40399999999999997
952,20129,0.12,0.113,0.14400000000000002,0.218,0.405
953,20131,0.035,0.094,0.203,0.23600000000000002,0.43200000000000005
954,20133,0.133,0.204,0.12,0.127,0.41600000000000004
955,20135,0.15,0.083,0.19899999999999998,0.198,0.371
956,20137,0.161,0.163,0.177,0.225,0.275
957,20139,0.018000000000000002,0.09,0.08800000000000001,0.24,0.564
958,20141,0.174,0.233,0.163,0.136,0.293
959,20143,0.131,0.11699999999999999,0.16399999999999998,0.191,0.396
960,20145,0.053,0.096,0.13699999999999998,0.217,0.49700000000000005
961,20147,0.15,0.244,0.126,0.19,0.29
962,20149,0.012,0.057,0.145,0.23600000000000002,0.55
963,20151,0.02,0.183,0.10099999999999999,0.309,0.387
964,20153,0.128,0.174,0.209,0.22,0.268
965,20155,0.135,0.077,0.14300000000000002,0.191,0.45399999999999996
966,20157,0.183,0.073,0.076,0.295,0.373
967,20159,0.153,0.086,0.11,0.24100000000000002,0.41
968,20161,0.03,0.05,0.124,0.261,0.535
969,20163,0.179,0.22,0.218,0.12300000000000001,0.26
970,20165,0.11,0.122,0.182,0.183,0.40299999999999997
971,20167,0.16,0.174,0.174,0.157,0.335
972,20169,0.126,0.133,0.175,0.209,0.35700000000000004
973,20171,0.19699999999999998,0.09,0.19,0.21,0.313
974,20173,0.06,0.055,0.126,0.26,0.499
975,20175,0.138,0.14,0.092,0.226,0.40299999999999997
976,20177,0.009000000000000001,0.078,0.095,0.184,0.633
977,20179,0.231,0.11199999999999999,0.23600000000000002,0.154,0.267
978,20181,0.1,0.27,0.159,0.24,0.231
979,20183,0.142,0.257,0.08800000000000001,0.195,0.319
980,20185,0.040999999999999995,0.125,0.109,0.252,0.47200000000000003
981,20187,0.127,0.098,0.172,0.21600000000000003,0.38799999999999996
982,20189,0.122,0.132,0.11199999999999999,0.225,0.408
983,20191,0.10400000000000001,0.039,0.115,0.298,0.444
984,20193,0.188,0.157,0.20800000000000002,0.184,0.263
985,20195,0.203,0.115,0.256,0.13699999999999998,0.29100000000000004
986,20197,0.011000000000000001,0.077,0.12,0.201,0.591
987,20199,0.128,0.21,0.154,0.24600000000000002,0.262
988,20201,0.14800000000000002,0.075,0.111,0.23399999999999999,0.43200000000000005
989,20203,0.17300000000000001,0.11199999999999999,0.184,0.21899999999999997,0.313
990,20205,0.125,0.14800000000000002,0.145,0.184,0.39799999999999996
991,20207,0.092,0.175,0.171,0.247,0.314
992,20209,0.025,0.055999999999999994,0.076,0.17800000000000002,0.665
993,21001,0.076,0.115,0.16699999999999998,0.243,0.39899999999999997
994,21003,0.10099999999999999,0.07200000000000001,0.09699999999999999,0.21100000000000002,0.519
995,21005,0.062,0.01,0.044000000000000004,0.483,0.401
996,21007,0.107,0.033,0.198,0.257,0.40399999999999997
997,21009,0.053,0.09300000000000001,0.09,0.17600000000000002,0.588
998,21011,0.076,0.057999999999999996,0.084,0.33899999999999997,0.44299999999999995
999,21013,0.146,0.094,0.12,0.19899999999999998,0.44
1000,21015,0.08,0.087,0.081,0.23199999999999998,0.52
1001,21017,0.024,0.037000000000000005,0.042,0.129,0.769
1002,21019,0.084,0.125,0.20199999999999999,0.235,0.354
1003,21021,0.092,0.037000000000000005,0.11199999999999999,0.161,0.598
1004,21023,0.055999999999999994,0.249,0.065,0.23800000000000002,0.392
1005,21025,0.114,0.081,0.126,0.24100000000000002,0.43799999999999994
1006,21027,0.023,0.146,0.177,0.138,0.517
1007,21029,0.037000000000000005,0.091,0.156,0.18100000000000002,0.535
1008,21031,0.066,0.09699999999999999,0.133,0.17,0.535
1009,21033,0.059000000000000004,0.067,0.26,0.177,0.43799999999999994
1010,21035,0.066,0.084,0.248,0.17,0.43200000000000005
1011,21037,0.073,0.085,0.134,0.278,0.43
1012,21039,0.10400000000000001,0.045,0.188,0.23600000000000002,0.428
1013,21041,0.155,0.171,0.12,0.20800000000000002,0.34600000000000003
1014,21043,0.069,0.102,0.122,0.324,0.38299999999999995
1015,21045,0.16399999999999998,0.076,0.161,0.154,0.444
1016,21047,0.06,0.11800000000000001,0.17800000000000002,0.27899999999999997,0.365
1017,21049,0.083,0.09300000000000001,0.11,0.233,0.48
1018,21051,0.153,0.08199999999999999,0.165,0.16,0.44
1019,21053,0.096,0.115,0.248,0.165,0.375
1020,21055,0.121,0.11699999999999999,0.29,0.153,0.319
1021,21057,0.067,0.106,0.22399999999999998,0.22899999999999998,0.374
1022,21059,0.055,0.057,0.122,0.23600000000000002,0.531
1023,21061,0.055,0.057,0.086,0.179,0.624
1024,21063,0.11699999999999999,0.1,0.051,0.289,0.44299999999999995
1025,21065,0.08199999999999999,0.151,0.09,0.275,0.402
1026,21067,0.031,0.051,0.066,0.20199999999999999,0.65
1027,21069,0.068,0.069,0.075,0.287,0.502
1028,21071,0.131,0.066,0.129,0.134,0.54
1029,21073,0.08800000000000001,0.036000000000000004,0.142,0.214,0.521
1030,21075,0.1,0.102,0.20199999999999999,0.217,0.38
1031,21077,0.076,0.048,0.198,0.21100000000000002,0.466
1032,21079,0.077,0.043,0.063,0.276,0.54
1033,21081,0.047,0.055999999999999994,0.183,0.106,0.608
1034,21083,0.10300000000000001,0.069,0.266,0.222,0.34
1035,21085,0.043,0.042,0.134,0.154,0.627
1036,21087,0.063,0.076,0.127,0.247,0.488
1037,21089,0.092,0.10099999999999999,0.23600000000000002,0.228,0.342
1038,21091,0.019,0.08,0.121,0.235,0.546
1039,21093,0.057,0.062,0.106,0.217,0.5579999999999999
1040,21095,0.076,0.09300000000000001,0.098,0.126,0.606
1041,21097,0.073,0.044000000000000004,0.031,0.047,0.804
1042,21099,0.053,0.034,0.11800000000000001,0.185,0.61
1043,21101,0.07200000000000001,0.061,0.136,0.22899999999999998,0.501
1044,21103,0.09300000000000001,0.08199999999999999,0.174,0.254,0.39799999999999996
1045,21105,0.09699999999999999,0.065,0.221,0.20199999999999999,0.415
1046,21107,0.04,0.067,0.174,0.217,0.502
1047,21109,0.183,0.068,0.092,0.235,0.42100000000000004
1048,21111,0.036000000000000004,0.048,0.083,0.23,0.602
1049,21113,0.022000000000000002,0.036000000000000004,0.10400000000000001,0.21,0.628
1050,21115,0.102,0.053,0.106,0.127,0.612
1051,21117,0.052000000000000005,0.055999999999999994,0.146,0.245,0.5
1052,21119,0.157,0.073,0.13,0.142,0.49700000000000005
1053,21121,0.187,0.073,0.10300000000000001,0.165,0.47100000000000003
1054,21123,0.07400000000000001,0.053,0.09,0.213,0.57
1055,21125,0.201,0.047,0.083,0.152,0.517
1056,21127,0.155,0.091,0.151,0.125,0.479
1057,21129,0.129,0.069,0.129,0.273,0.39899999999999997
1058,21131,0.094,0.10300000000000001,0.142,0.174,0.48700000000000004
1059,21133,0.078,0.05,0.127,0.122,0.624
1060,21135,0.057,0.081,0.21,0.29600000000000004,0.35700000000000004
1061,21137,0.172,0.054000000000000006,0.09300000000000001,0.172,0.509
1062,21139,0.08,0.1,0.29,0.191,0.33899999999999997
1063,21141,0.099,0.1,0.08,0.198,0.523
1064,21143,0.052000000000000005,0.11,0.316,0.138,0.384
1065,21145,0.085,0.057999999999999996,0.23199999999999998,0.255,0.37
1066,21147,0.096,0.11599999999999999,0.14300000000000002,0.203,0.441
1067,21149,0.081,0.105,0.107,0.249,0.45899999999999996
1068,21151,0.08800000000000001,0.094,0.114,0.233,0.47100000000000003
1069,21153,0.107,0.078,0.111,0.16399999999999998,0.54
1070,21155,0.046,0.08199999999999999,0.07400000000000001,0.14400000000000002,0.654
1071,21157,0.061,0.083,0.28,0.18,0.395
1072,21159,0.10800000000000001,0.055,0.096,0.10400000000000001,0.637
1073,21161,0.055999999999999994,0.11900000000000001,0.061,0.284,0.479
1074,21163,0.018000000000000002,0.154,0.115,0.154,0.5589999999999999
1075,21165,0.161,0.08800000000000001,0.067,0.215,0.46799999999999997
1076,21167,0.047,0.012,0.17800000000000002,0.195,0.5670000000000001
1077,21169,0.048,0.109,0.134,0.222,0.48700000000000004
1078,21171,0.08199999999999999,0.134,0.185,0.15,0.44799999999999995
1079,21173,0.03,0.040999999999999995,0.085,0.392,0.452
1080,21175,0.133,0.11599999999999999,0.071,0.182,0.498
1081,21177,0.035,0.154,0.12300000000000001,0.2,0.488
1082,21179,0.033,0.106,0.068,0.244,0.5479999999999999
1083,21181,0.023,0.025,0.09,0.271,0.591
1084,21183,0.064,0.145,0.109,0.19,0.49200000000000005
1085,21185,0.025,0.039,0.098,0.278,0.56
1086,21187,0.091,0.039,0.114,0.198,0.5579999999999999
1087,21189,0.121,0.057999999999999996,0.157,0.282,0.382
1088,21191,0.035,0.121,0.10300000000000001,0.129,0.613
1089,21193,0.12300000000000001,0.09300000000000001,0.111,0.171,0.502
1090,21195,0.096,0.08800000000000001,0.12300000000000001,0.14800000000000002,0.545
1091,21197,0.11199999999999999,0.099,0.102,0.23199999999999998,0.455
1092,21199,0.13,0.12300000000000001,0.096,0.16399999999999998,0.48700000000000004
1093,21201,0.048,0.12300000000000001,0.039,0.204,0.586
1094,21203,0.215,0.079,0.075,0.157,0.474
1095,21205,0.159,0.09699999999999999,0.047,0.231,0.467
1096,21207,0.096,0.138,0.195,0.20600000000000002,0.365
1097,21209,0.04,0.044000000000000004,0.076,0.081,0.759
1098,21211,0.092,0.107,0.054000000000000006,0.261,0.48700000000000004
1099,21213,0.13699999999999998,0.066,0.162,0.20800000000000002,0.426
1100,21215,0.032,0.057999999999999996,0.047,0.41,0.45299999999999996
1101,21217,0.073,0.073,0.111,0.21,0.5329999999999999
1102,21219,0.057999999999999996,0.147,0.135,0.266,0.39399999999999996
1103,21221,0.066,0.053,0.131,0.152,0.597
1104,21223,0.134,0.172,0.135,0.217,0.342
1105,21225,0.21100000000000002,0.079,0.22899999999999998,0.172,0.309
1106,21227,0.076,0.067,0.063,0.185,0.609
1107,21229,0.035,0.066,0.11599999999999999,0.221,0.562
1108,21231,0.102,0.151,0.16,0.16899999999999998,0.41700000000000004
1109,21233,0.08800000000000001,0.084,0.16699999999999998,0.21,0.451
1110,21235,0.17600000000000002,0.062,0.113,0.174,0.47600000000000003
1111,21237,0.14,0.095,0.114,0.203,0.44799999999999995
1112,21239,0.042,0.017,0.049,0.193,0.698
1113,22001,0.122,0.111,0.138,0.265,0.36200000000000004
1114,22003,0.196,0.07,0.11800000000000001,0.2,0.41600000000000004
1115,22005,0.049,0.092,0.142,0.14800000000000002,0.569
1116,22007,0.079,0.034,0.213,0.20600000000000002,0.46799999999999997
1117,22009,0.13,0.092,0.073,0.24600000000000002,0.45899999999999996
1118,22011,0.086,0.069,0.16899999999999998,0.191,0.486
1119,22013,0.078,0.052000000000000005,0.17,0.29100000000000004,0.409
1120,22015,0.068,0.096,0.14400000000000002,0.225,0.46799999999999997
1121,22017,0.057999999999999996,0.079,0.158,0.209,0.49700000000000005
1122,22019,0.102,0.139,0.077,0.212,0.47100000000000003
1123,22021,0.102,0.061,0.098,0.24100000000000002,0.498
1124,22023,0.08900000000000001,0.127,0.079,0.201,0.505
1125,22025,0.11,0.055999999999999994,0.086,0.147,0.6
1126,22027,0.146,0.068,0.04,0.273,0.473
1127,22029,0.11,0.10400000000000001,0.11199999999999999,0.095,0.579
1128,22031,0.035,0.075,0.132,0.162,0.596
1129,22033,0.052000000000000005,0.031,0.09,0.183,0.642
1130,22035,0.022000000000000002,0.046,0.121,0.13699999999999998,0.674
1131,22037,0.067,0.053,0.095,0.366,0.42
1132,22039,0.215,0.077,0.111,0.21100000000000002,0.387
1133,22041,0.12300000000000001,0.054000000000000006,0.102,0.156,0.565
1134,22043,0.086,0.040999999999999995,0.109,0.22899999999999998,0.535
1135,22045,0.11199999999999999,0.084,0.085,0.253,0.467
1136,22047,0.061,0.021,0.084,0.19,0.644
1137,22049,0.11599999999999999,0.083,0.127,0.29,0.38299999999999995
1138,22051,0.044000000000000004,0.031,0.066,0.174,0.685
1139,22053,0.249,0.111,0.09,0.196,0.354
1140,22055,0.062,0.083,0.105,0.217,0.5329999999999999
1141,22057,0.078,0.039,0.159,0.151,0.573
1142,22059,0.08199999999999999,0.035,0.08900000000000001,0.223,0.5710000000000001
1143,22061,0.102,0.08,0.111,0.29,0.41700000000000004
1144,22063,0.06,0.043,0.14400000000000002,0.29,0.46299999999999997
1145,22065,0.034,0.068,0.109,0.172,0.617
1146,22067,0.039,0.105,0.124,0.166,0.5660000000000001
1147,22069,0.096,0.063,0.113,0.16699999999999998,0.561
1148,22071,0.019,0.034,0.087,0.20600000000000002,0.654
1149,22073,0.076,0.098,0.121,0.22899999999999998,0.47600000000000003
1150,22075,0.065,0.035,0.165,0.222,0.513
1151,22077,0.044000000000000004,0.08199999999999999,0.068,0.198,0.608
1152,22079,0.106,0.046,0.087,0.23600000000000002,0.524
1153,22081,0.068,0.081,0.135,0.18899999999999997,0.527
1154,22083,0.066,0.08,0.126,0.19399999999999998,0.534
1155,22085,0.098,0.08,0.113,0.145,0.564
1156,22087,0.035,0.075,0.136,0.23,0.524
1157,22089,0.09300000000000001,0.048,0.027000000000000003,0.165,0.667
1158,22091,0.064,0.126,0.138,0.237,0.434
1159,22093,0.034,0.099,0.20199999999999999,0.061,0.603
1160,22095,0.096,0.059000000000000004,0.19,0.079,0.5770000000000001
1161,22097,0.064,0.105,0.11699999999999999,0.19899999999999998,0.515
1162,22099,0.069,0.11,0.096,0.17800000000000002,0.5479999999999999
1163,22101,0.066,0.02,0.179,0.28,0.45399999999999996
1164,22103,0.031,0.073,0.07400000000000001,0.21100000000000002,0.611
1165,22105,0.066,0.07200000000000001,0.10300000000000001,0.193,0.5660000000000001
1166,22107,0.081,0.064,0.09699999999999999,0.134,0.625
1167,22109,0.068,0.052000000000000005,0.14,0.221,0.519
1168,22111,0.071,0.142,0.106,0.244,0.436
1169,22113,0.076,0.08800000000000001,0.115,0.271,0.449
1170,22115,0.092,0.066,0.145,0.244,0.45299999999999996
1171,22117,0.10300000000000001,0.046,0.14800000000000002,0.242,0.461
1172,22119,0.134,0.044000000000000004,0.063,0.265,0.494
1173,22121,0.044000000000000004,0.04,0.07,0.19699999999999998,0.649
1174,22123,0.022000000000000002,0.063,0.124,0.114,0.677
1175,22125,0.07200000000000001,0.13,0.037000000000000005,0.265,0.496
1176,22127,0.086,0.106,0.13,0.23600000000000002,0.44299999999999995
1177,23001,0.083,0.099,0.040999999999999995,0.19899999999999998,0.5770000000000001
1178,23003,0.14300000000000002,0.047,0.12,0.243,0.447
1179,23005,0.05,0.053,0.046,0.182,0.669
1180,23007,0.006,0.063,0.191,0.161,0.579
1181,23009,0.034,0.052000000000000005,0.11800000000000001,0.20199999999999999,0.594
1182,23011,0.016,0.07400000000000001,0.125,0.245,0.54
1183,23013,0.006999999999999999,0.01,0.111,0.248,0.625
1184,23015,0.031,0.013999999999999999,0.065,0.204,0.688
1185,23017,0.069,0.065,0.064,0.213,0.589
1186,23019,0.038,0.071,0.085,0.18899999999999997,0.617
1187,23021,0.062,0.146,0.12300000000000001,0.18899999999999997,0.479
1188,23023,0.061,0.026000000000000002,0.033,0.21600000000000003,0.664
1189,23025,0.035,0.095,0.142,0.17,0.5579999999999999
1190,23027,0.023,0.06,0.15,0.182,0.585
1191,23029,0.026000000000000002,0.032,0.126,0.204,0.612
1192,23031,0.076,0.036000000000000004,0.061,0.17300000000000001,0.655
1193,24001,0.006999999999999999,0.01,0.035,0.213,0.736
1194,24003,0.018000000000000002,0.022000000000000002,0.067,0.154,0.7390000000000001
1195,24005,0.013000000000000001,0.024,0.043,0.142,0.777
1196,24009,0.049,0.049,0.071,0.11,0.72
1197,24011,0.009000000000000001,0.019,0.033,0.168,0.77
1198,24013,0.013999999999999999,0.008,0.062,0.17,0.746
1199,24015,0.009000000000000001,0.018000000000000002,0.054000000000000006,0.182,0.738
1200,24017,0.035,0.034,0.107,0.157,0.667
1201,24019,0.02,0.006,0.011000000000000001,0.11900000000000001,0.8440000000000001
1202,24021,0.027999999999999997,0.036000000000000004,0.062,0.113,0.762
1203,24023,0.077,0.008,0.04,0.305,0.5710000000000001
1204,24025,0.008,0.009000000000000001,0.037000000000000005,0.168,0.778
1205,24027,0.024,0.015,0.067,0.17,0.723
1206,24029,0.005,0.013999999999999999,0.06,0.207,0.7140000000000001
1207,24031,0.025,0.028999999999999998,0.040999999999999995,0.128,0.777
1208,24033,0.087,0.034,0.064,0.094,0.72
1209,24035,0.002,0.042,0.040999999999999995,0.309,0.605
1210,24037,0.04,0.009000000000000001,0.036000000000000004,0.152,0.763
1211,24039,0.004,0.01,0.047,0.128,0.812
1212,24041,0.012,0.012,0.006,0.127,0.843
1213,24043,0.031,0.047,0.085,0.19399999999999998,0.642
1214,24045,0.006,0.011000000000000001,0.063,0.11599999999999999,0.804
1215,24047,0.003,0.004,0.042,0.11,0.8420000000000001
1216,24510,0.024,0.032,0.063,0.14800000000000002,0.733
1217,25001,0.019,0.006999999999999999,0.026000000000000002,0.109,0.8390000000000001
1218,25003,0.03,0.004,0.049,0.08199999999999999,0.8340000000000001
1219,25005,0.016,0.02,0.055999999999999994,0.161,0.747
1220,25007,0.006,0.01,0.037000000000000005,0.16,0.7859999999999999
1221,25009,0.023,0.01,0.047,0.131,0.7879999999999999
1222,25011,0.043,0.011000000000000001,0.027999999999999997,0.156,0.762
1223,25013,0.013000000000000001,0.017,0.055,0.13,0.7859999999999999
1224,25015,0.011000000000000001,0.006,0.017,0.109,0.857
1225,25017,0.023,0.011000000000000001,0.040999999999999995,0.127,0.7979999999999999
1226,25019,0.015,0.003,0.034,0.156,0.792
1227,25021,0.02,0.015,0.035,0.125,0.805
1228,25023,0.013999999999999999,0.017,0.045,0.11199999999999999,0.812
1229,25025,0.02,0.006999999999999999,0.049,0.136,0.7879999999999999
1230,25027,0.02,0.027000000000000003,0.043,0.142,0.768
1231,26001,0.065,0.046,0.133,0.18,0.5760000000000001
1232,26003,0.025,0.034,0.11800000000000001,0.22899999999999998,0.595
1233,26005,0.05,0.035,0.133,0.28300000000000003,0.5
1234,26007,0.025,0.04,0.14400000000000002,0.18,0.612
1235,26009,0.027000000000000003,0.042,0.08800000000000001,0.218,0.625
1236,26011,0.052000000000000005,0.136,0.076,0.252,0.484
