COUNTYFP,deaths_avg_per_100k,state,state_po,CTYNAME,party_winner_2020,totalvotes_2020,fractionalvotes_2020,party_winner_2016,totalvotes_2016,fractionalvotes_2016,changecolor,_merge,pct_increase,segmentname
1047,0.9774509803921542,ALABAMA,AL,DALLAS,DEMOCRAT,17864.0,0.6846171070309002,DEMOCRAT,18792.0,0.6830566198382291,#030D97,both,0.15604871926711006,Stayed Democrat
48431,0.9744968553459117,TEXAS,TX,STERLING,REPUBLICAN,639.0,0.9139280125195618,REPUBLICAN,633.0,0.8672985781990521,#970D03,both,4.6629434320509695,Stayed Republican
19029,0.9736136363636384,IOWA,IA,CASS,REPUBLICAN,7276.0,0.684304562946674,REPUBLICAN,7125.0,0.6682105263157895,#970D03,both,1.609403663088449,Stayed Republican
48385,0.9734366925064581,TEXAS,TX,REAL,REPUBLICAN,1982.0,0.8289606458123108,REPUBLICAN,1681.0,0.8221296847114813,#970D03,both,0.683096110082948,Stayed Republican
20083,0.9729675810473812,KANSAS,KS,HODGEMAN,REPUBLICAN,1045.0,0.8373205741626795,REPUBLICAN,1017.0,0.8407079646017699,#970D03,both,-0.3387390439090421,Stayed Republican
48445,0.9729411764705905,TEXAS,TX,TERRY,REPUBLICAN,3612.0,0.778516057585825,REPUBLICAN,3355.0,0.7329359165424739,#970D03,both,4.558014104335106,Stayed Republican
48399,0.9712235294117628,TEXAS,TX,RUNNELS,REPUBLICAN,4409.0,0.8634611022907689,REPUBLICAN,3782.0,0.8593336858804865,#970D03,both,0.41274164102823585,Stayed Republican
30021,0.9699731182795711,MONTANA,MT,DAWSON,REPUBLICAN,4825.0,0.778860103626943,REPUBLICAN,4374.0,0.7590306355738454,#970D03,both,1.9829468053097599,Stayed Republican
13303,0.9694143167028193,GEORGIA,GA,WASHINGTON,DEMOCRAT,9459.0,0.5000528597103288,DEMOCRAT,8461.0,0.4963952251506914,#030D97,both,0.3657634559637357,Stayed Democrat
13007,0.967478260869564,GEORGIA,GA,BAKER,REPUBLICAN,1555.0,0.5768488745980708,REPUBLICAN,1440.0,0.5381944444444444,#970D03,both,3.865443015362635,Stayed Republican
19109,0.9638095238095215,IOWA,IA,KOSSUTH,REPUBLICAN,9090.0,0.6917491749174918,REPUBLICAN,8607.0,0.6567909840827234,#970D03,both,3.4958190834768366,Stayed Republican
48487,0.9636218678815494,TEXAS,TX,WILBARGER,REPUBLICAN,4524.0,0.7789566755083996,REPUBLICAN,4105.0,0.7712545676004872,#970D03,both,0.7702107907912481,Stayed Republican
19135,0.9611904761904774,IOWA,IA,MONROE,REPUBLICAN,4088.0,0.7284735812133072,REPUBLICAN,3865.0,0.682535575679172,#970D03,both,4.5938005534135185,Stayed Republican
51017,0.9597740112994346,VIRGINIA,VA,BATH,REPUBLICAN,2501.0,0.7333066773290684,REPUBLICAN,2253.0,0.6870838881491345,#970D03,both,4.622278917993395,Stayed Republican
1011,0.9595633187772952,ALABAMA,AL,BULLOCK,DEMOCRAT,4613.0,0.7470192933015392,DEMOCRAT,4710.0,0.7494692144373672,#030D97,both,-0.24499211358280926,Stayed Democrat
19001,0.9579014989293366,IOWA,IA,ADAIR,REPUBLICAN,4177.0,0.6995451280823558,REPUBLICAN,3811.0,0.6457622671214904,#970D03,both,5.378286096086537,Stayed Republican
5081,0.9572727272727292,ARKANSAS,AR,LITTLE RIVER,REPUBLICAN,5177.0,0.7175970639366428,REPUBLICAN,5227.0,0.6896881576430075,#970D03,both,2.7908906293635294,Stayed Republican
48023,0.9570284237726085,TEXAS,TX,BAYLOR,REPUBLICAN,1702.0,0.8777908343125734,REPUBLICAN,1499.0,0.8452301534356238,#970D03,both,3.2560680876949633,Stayed Republican
28051,0.9516989247311786,MISSISSIPPI,MS,HOLMES,DEMOCRAT,8115.0,0.811829944547135,DEMOCRAT,8076.0,0.8282565626547796,#030D97,both,-1.6426618107644675,Stayed Democrat
28083,0.9511040339702705,MISSISSIPPI,MS,LEFLORE,DEMOCRAT,10893.0,0.7021022675112457,DEMOCRAT,11140.0,0.6990125673249551,#030D97,both,0.30897001862906226,Stayed Democrat
46087,0.9501273885350324,SOUTH DAKOTA,SD,MCCOOK,REPUBLICAN,2900.0,0.713103448275862,REPUBLICAN,2587.0,0.6934673366834171,#970D03,both,1.9636111592444938,Stayed Republican
5017,0.9489082969432331,ARKANSAS,AR,CHICOT,DEMOCRAT,4103.0,0.5508164757494516,DEMOCRAT,4176.0,0.5627394636015326,#030D97,both,-1.1922987852081013,Stayed Democrat
47083,0.9479437229437251,TENNESSEE,TN,HOUSTON,REPUBLICAN,3686.0,0.7373846988605535,REPUBLICAN,3168.0,0.6887626262626263,#970D03,both,4.862207259792717,Stayed Republican
51620,0.9453200883002217,VIRGINIA,VA,FRANKLIN CITY,DEMOCRAT,4064.0,0.6213090551181102,DEMOCRAT,4070.0,0.6189189189189189,#030D97,both,0.23901361991912617,Stayed Democrat
28011,0.9435193133047257,MISSISSIPPI,MS,BOLIVAR,DEMOCRAT,13744.0,0.6478463329452853,DEMOCRAT,13824.0,0.6543692129629629,#030D97,both,-0.6522880017677646,Stayed Democrat
48305,0.9412280701754381,TEXAS,TX,LYNN,REPUBLICAN,2293.0,0.8081116441343218,REPUBLICAN,2009.0,0.7695370831259333,#970D03,both,3.857456100838852,Stayed Republican
48411,0.9404950495049527,TEXAS,TX,SAN SABA,REPUBLICAN,2602.0,0.8870099923136049,REPUBLICAN,2357.0,0.859142978362325,#970D03,both,2.7867013951279884,Stayed Republican
35006,0.9395000000000027,NEW MEXICO,NM,CIBOLA,DEMOCRAT,8903.0,0.5329664158148939,DEMOCRAT,8063.0,0.46397122659059903,#030D97,both,6.899518922429487,Stayed Democrat
1057,0.9362334801762104,ALABAMA,AL,FAYETTE,REPUBLICAN,8766.0,0.8327629477526808,REPUBLICAN,8249.0,0.813674384773912,#970D03,both,1.908856297876882,Stayed Republican
13001,0.9348237885462536,GEORGIA,GA,APPLING,REPUBLICAN,8341.0,0.7824001918235224,REPUBLICAN,7012.0,0.7835139760410724,#970D03,both,-0.11137842175500401,Stayed Republican
35007,0.932590090090089,NEW MEXICO,NM,COLFAX,REPUBLICAN,6016.0,0.543716755319149,REPUBLICAN,5332.0,0.4848087021755439,#970D03,both,5.890805314360509,Stayed Republican
31043,0.928140589569162,NEBRASKA,NE,DAKOTA,REPUBLICAN,6794.0,0.5778628201354136,REPUBLICAN,6279.0,0.5758878802357064,#970D03,both,0.19749398997072065,Stayed Republican
13199,0.9279347826086973,GEORGIA,GA,MERIWETHER,REPUBLICAN,10877.0,0.5997977383469707,REPUBLICAN,9217.0,0.566561788000434,#970D03,both,3.3235950346536702,Stayed Republican
48447,0.9277715877437327,TEXAS,TX,THROCKMORTON,REPUBLICAN,894.0,0.901565995525727,REPUBLICAN,808.0,0.8849009900990099,#970D03,both,1.6665005426717117,Stayed Republican
46045,0.9277664974619295,SOUTH DAKOTA,SD,EDMUNDS,REPUBLICAN,1985.0,0.7748110831234257,REPUBLICAN,1918.0,0.7471324296141815,#970D03,both,2.7678653509244255,Stayed Republican
13235,0.9259999999999968,GEORGIA,GA,PULASKI,REPUBLICAN,4059.0,0.6910569105691057,REPUBLICAN,3605.0,0.676005547850208,#970D03,both,1.505136271889762,Stayed Republican
48377,0.9258542713567827,TEXAS,TX,PRESIDIO,DEMOCRAT,2217.0,0.6599007668019846,DEMOCRAT,2208.0,0.6603260869565217,#030D97,both,-0.042532015453711214,Stayed Democrat
46077,0.9244923857868009,SOUTH DAKOTA,SD,KINGSBURY,REPUBLICAN,2779.0,0.6851385390428212,REPUBLICAN,2551.0,0.6585652685221481,#970D03,both,2.6573270520673042,Stayed Republican
26135,0.9228035320088323,MICHIGAN,MI,OSCODA,REPUBLICAN,4874.0,0.7111202297907263,REPUBLICAN,4073.0,0.6980112938865701,#970D03,both,1.3108935904156183,Stayed Republican
48045,0.9218052256532071,TEXAS,TX,BRISCOE,REPUBLICAN,725.0,0.8813793103448276,REPUBLICAN,736.0,0.8491847826086957,#970D03,both,3.219452773613196,Stayed Republican
13069,0.9196753246753246,GEORGIA,GA,COFFEE,REPUBLICAN,15214.0,0.6952806625476535,REPUBLICAN,13915.0,0.6890406036651096,#970D03,both,0.6240058882543975,Stayed Republican
48081,0.9187081339712937,TEXAS,TX,COKE,REPUBLICAN,1779.0,0.8915120854412592,REPUBLICAN,1423.0,0.8889669711876318,#970D03,both,0.25451142536273563,Stayed Republican
28063,0.9183807439824935,MISSISSIPPI,MS,JEFFERSON,DEMOCRAT,3908.0,0.8513306038894575,DEMOCRAT,3860.0,0.8645077720207254,#030D97,both,-1.3177168131267902,Stayed Democrat
28043,0.9183369330453554,MISSISSIPPI,MS,GRENADA,REPUBLICAN,10911.0,0.5573274676931537,REPUBLICAN,10513.0,0.5678683534671359,#970D03,both,-1.0540885773982267,Stayed Republican
1063,0.9167396061269133,ALABAMA,AL,GREENE,DEMOCRAT,4775.0,0.8134031413612566,DEMOCRAT,4880.0,0.8223360655737705,#030D97,both,-0.8932924212513904,Stayed Democrat
13023,0.9147136563876672,GEORGIA,GA,BLECKLEY,REPUBLICAN,5706.0,0.7584998247458815,REPUBLICAN,4974.0,0.7476879774829112,#970D03,both,1.0811847262970353,Stayed Republican
48125,0.9145617977528081,TEXAS,TX,DICKENS,REPUBLICAN,988.0,0.8633603238866396,REPUBLICAN,909.0,0.8305830583058306,#970D03,both,3.2777265580809067,Stayed Republican
19171,0.9127922077922076,IOWA,IA,TAMA,REPUBLICAN,9048.0,0.588527851458886,REPUBLICAN,8752.0,0.5679844606946983,#970D03,both,2.0543390764187652,Stayed Republican
47033,0.9127126436781594,TENNESSEE,TN,CROCKETT,REPUBLICAN,6114.0,0.764311416421328,REPUBLICAN,5397.0,0.7378173059106912,#970D03,both,2.649411051063688,Stayed Republican
12013,0.9118101545253862,FLORIDA,FL,CALHOUN,REPUBLICAN,6526.0,0.8081520073551947,REPUBLICAN,6081.0,0.7654990955434962,#970D03,both,4.26529118116985,Stayed Republican
48421,0.9088329519450808,TEXAS,TX,SHERMAN,REPUBLICAN,992.0,0.8931451612903226,REPUBLICAN,935.0,0.8631016042780749,#970D03,both,3.00435570122477,Stayed Republican
13205,0.9055217391304335,GEORGIA,GA,MITCHELL,REPUBLICAN,8963.0,0.5505968983599241,REPUBLICAN,7880.0,0.5430203045685279,#970D03,both,0.7576593791396191,Stayed Republican
48403,0.9043018018018013,TEXAS,TX,SABINE,REPUBLICAN,5491.0,0.8712438535785831,REPUBLICAN,4651.0,0.8596000860030101,#970D03,both,1.164376757557306,Stayed Republican
46115,0.9039467849223953,SOUTH DAKOTA,SD,SPINK,REPUBLICAN,3163.0,0.6651912741068606,REPUBLICAN,2951.0,0.6282616062351745,#970D03,both,3.6929667871686167,Stayed Republican
13037,0.9029039301310047,GEORGIA,GA,CALHOUN,DEMOCRAT,2194.0,0.5742935278030994,DEMOCRAT,2025.0,0.5822222222222222,#030D97,both,-0.7928694419122806,Stayed Democrat
6025,0.9021336206896554,CALIFORNIA,CA,IMPERIAL,DEMOCRAT,56743.0,0.6111414623830252,DEMOCRAT,48091.0,0.6792747083653906,#030D97,both,-6.8133245982365365,Stayed Democrat
20153,0.9015635179153095,KANSAS,KS,RAWLINS,REPUBLICAN,1504.0,0.8384308510638298,REPUBLICAN,1472.0,0.8288043478260869,#970D03,both,0.9626503237742834,Stayed Republican
21171,0.9009598214285699,KENTUCKY,KY,MONROE,REPUBLICAN,5330.0,0.8682926829268293,REPUBLICAN,4991.0,0.8571428571428571,#970D03,both,1.1149825783972167,Stayed Republican
39111,0.9009151785714291,OHIO,OH,MONROE,REPUBLICAN,7148.0,0.7642697257974258,REPUBLICAN,6795.0,0.7164091243561442,#970D03,both,4.786060144128157,Stayed Republican
13137,0.9002625820568887,GEORGIA,GA,HABERSHAM,REPUBLICAN,20432.0,0.8142619420516837,REPUBLICAN,16243.0,0.8120421104475775,#970D03,both,0.2219831604106215,Stayed Republican
4027,0.8992887931034473,ARIZONA,AZ,YUMA,REPUBLICAN,69881.0,0.5228030509008171,REPUBLICAN,53010.0,0.47472175061309185,#970D03,both,4.808130028772528,Stayed Republican
19131,0.898938053097347,IOWA,IA,MITCHELL,REPUBLICAN,5822.0,0.6327722432153899,REPUBLICAN,5417.0,0.5888868377330626,#970D03,both,4.388540548232733,Stayed Republican
5049,0.8978837209302319,ARKANSAS,AR,FULTON,REPUBLICAN,5119.0,0.7737839421762063,REPUBLICAN,4772.0,0.7273679798826488,#970D03,both,4.6415962293557484,Stayed Republican
48103,0.8969677419354847,TEXAS,TX,CRANE,REPUBLICAN,1503.0,0.8296739853626082,REPUBLICAN,1384.0,0.7579479768786127,#970D03,both,7.172600848399546,Stayed Republican
48151,0.8959313725490202,TEXAS,TX,FISHER,REPUBLICAN,1826.0,0.7929901423877328,REPUBLICAN,1729.0,0.7316367842683632,#970D03,both,6.13533581193696,Stayed Republican
38029,0.8956250000000016,NORTH DAKOTA,ND,EMMONS,REPUBLICAN,2009.0,0.8651070184171229,REPUBLICAN,1981.0,0.8465421504290762,#970D03,both,1.8564867988046685,Stayed Republican
13107,0.892538631346576,GEORGIA,GA,EMANUEL,REPUBLICAN,9501.0,0.6895063677507631,REPUBLICAN,7860.0,0.6787531806615776,#970D03,both,1.075318708918549,Stayed Republican
48069,0.8913822894168463,TEXAS,TX,CASTRO,REPUBLICAN,2083.0,0.7690830532885262,REPUBLICAN,1997.0,0.7080620931397096,#970D03,both,6.102096014881663,Stayed Republican
47175,0.8899545454545463,TENNESSEE,TN,VAN BUREN,REPUBLICAN,2921.0,0.8017802122560767,REPUBLICAN,2419.0,0.7523770152955767,#970D03,both,4.9403196960499995,Stayed Republican
29079,0.8899249999999985,MISSOURI,MO,GRUNDY,REPUBLICAN,4437.0,0.8079783637592968,REPUBLICAN,4310.0,0.8032482598607888,#970D03,both,0.473010389850792,Stayed Republican
22025,0.888448275862068,LOUISIANA,LA,CATAHOULA,REPUBLICAN,4858.0,0.7289007822149033,REPUBLICAN,4856.0,0.7164332784184514,#970D03,both,1.2467503796451895,Stayed Republican
46009,0.8883932346723035,SOUTH DAKOTA,SD,BON HOMME,REPUBLICAN,3001.0,0.7447517494168611,REPUBLICAN,2974.0,0.7078009414929388,#970D03,both,3.6950807923922246,Stayed Republican
51159,0.8881111111111104,VIRGINIA,VA,RICHMOND,REPUBLICAN,4102.0,0.62091662603608,REPUBLICAN,3661.0,0.6044796503687517,#970D03,both,1.6436975667328269,Stayed Republican
42097,0.8880525164113819,PENNSYLVANIA,PA,NORTHUMBERLAND,REPUBLICAN,42283.0,0.6847196272733723,REPUBLICAN,36622.0,0.6943094314892687,#970D03,both,-0.9589804215896391,Stayed Republican
20023,0.8878301886792449,KANSAS,KS,CHEYENNE,REPUBLICAN,1429.0,0.827851644506648,REPUBLICAN,1407.0,0.8336886993603412,#970D03,both,-0.5837054853693124,Stayed Republican
48369,0.8876497695852545,TEXAS,TX,PARMER,REPUBLICAN,2650.0,0.8056603773584906,REPUBLICAN,2466.0,0.7765612327656123,#970D03,both,2.9099144592878323,Stayed Republican
13065,0.8859307359307373,GEORGIA,GA,CLINCH,REPUBLICAN,2864.0,0.734986033519553,REPUBLICAN,2455.0,0.7034623217922606,#970D03,both,3.1523711727292403,Stayed Republican
48507,0.884105504587157,TEXAS,TX,ZAVALA,DEMOCRAT,4379.0,0.6540306005937429,DEMOCRAT,3396.0,0.7762073027090695,#030D97,both,-12.21767021153266,Stayed Democrat
4023,0.8832688172043032,ARIZONA,AZ,SANTA CRUZ,DEMOCRAT,19556.0,0.6718142769482511,DEMOCRAT,16433.0,0.7113734558510315,#030D97,both,-3.955917890278038,Stayed Democrat
13093,0.8828414096916284,GEORGIA,GA,DOOLY,REPUBLICAN,4105.0,0.5259439707673569,REPUBLICAN,3859.0,0.5055713915522156,#970D03,both,2.037257921514124,Stayed Republican
20127,0.8826881720430121,KANSAS,KS,MORRIS,REPUBLICAN,2899.0,0.7326664367023111,REPUBLICAN,2624.0,0.6935975609756098,#970D03,both,3.906887572670137,Stayed Republican
48283,0.8826086956521729,TEXAS,TX,LA SALLE,REPUBLICAN,2406.0,0.5548628428927681,DEMOCRAT,2059.0,0.5483244293346284,#AB5A68,both,0.6538413558139666,To Republican
55069,0.8820142180094787,WISCONSIN,WI,LINCOLN,REPUBLICAN,16497.0,0.6072013093289689,REPUBLICAN,14706.0,0.5711954304365565,#970D03,both,3.6005878892412357,Stayed Republican
28053,0.8811853448275855,MISSISSIPPI,MS,HUMPHREYS,DEMOCRAT,4189.0,0.7199809023633326,DEMOCRAT,4253.0,0.7220785328003763,#030D97,both,-0.2097630437043696,Stayed Democrat
28007,0.8798920086393092,MISSISSIPPI,MS,ATTALA,REPUBLICAN,8823.0,0.5868752125127508,REPUBLICAN,8256.0,0.5931443798449613,#970D03,both,-0.6269167332210501,Stayed Republican
48169,0.8795508274231696,TEXAS,TX,GARZA,REPUBLICAN,1653.0,0.8548094373865699,REPUBLICAN,1484.0,0.8254716981132075,#970D03,both,2.933773927336236,Stayed Republican
38093,0.879168539325842,NORTH DAKOTA,ND,STUTSMAN,REPUBLICAN,9959.0,0.7022793453157947,REPUBLICAN,10155.0,0.6615460364352536,#970D03,both,4.073330888054116,Stayed Republican
13105,0.8777555555555578,GEORGIA,GA,ELBERT,REPUBLICAN,9171.0,0.6788790753462,REPUBLICAN,7987.0,0.6625766871165644,#970D03,both,1.630238822963559,Stayed Republican
30107,0.8772027972027983,MONTANA,MT,WHEATLAND,REPUBLICAN,1068.0,0.7705992509363296,REPUBLICAN,946.0,0.7420718816067653,#970D03,both,2.8527369329564345,Stayed Republican
1123,0.8763774403470732,ALABAMA,AL,TALLAPOOSA,REPUBLICAN,20991.0,0.7128293077985803,REPUBLICAN,19486.0,0.6976290670224776,#970D03,both,1.5200240776102714,Stayed Republican
38049,0.8746069868995645,NORTH DAKOTA,ND,MCHENRY,REPUBLICAN,3003.0,0.7872127872127872,REPUBLICAN,2820.0,0.7269503546099291,#970D03,both,6.026243260285813,Stayed Republican
26053,0.874017467248906,MICHIGAN,MI,GOGEBIC,REPUBLICAN,8266.0,0.5564964916525527,REPUBLICAN,7329.0,0.5482330468003821,#970D03,both,0.8263444852170565,Stayed Republican
48295,0.8734823529411769,TEXAS,TX,LIPSCOMB,REPUBLICAN,1353.0,0.8906134515890614,REPUBLICAN,1332.0,0.8701201201201201,#970D03,both,2.049333146894128,Stayed Republican
46109,0.872395604395605,SOUTH DAKOTA,SD,ROBERTS,REPUBLICAN,4307.0,0.5581611330392384,REPUBLICAN,3889.0,0.5512985343275907,#970D03,both,0.6862598711647738,Stayed Republican
45009,0.8717660044150083,SOUTH CAROLINA,SC,BAMBERG,DEMOCRAT,6482.0,0.6186362233878433,DEMOCRAT,6214.0,0.6272932088831671,#030D97,both,-0.8656985495323788,Stayed Democrat
4012,0.8672489082969447,ARIZONA,AZ,LA PAZ,REPUBLICAN,7458.0,0.6877178868329311,REPUBLICAN,5951.0,0.6726600571332549,#970D03,both,1.5057829699676173,Stayed Republican
5097,0.8666588235294109,ARKANSAS,AR,MONTGOMERY,REPUBLICAN,3873.0,0.7864704363542474,REPUBLICAN,3559.0,0.7426243326777184,#970D03,both,4.384610367652897,Stayed Republican
21129,0.8647848101265838,KENTUCKY,KY,LEE,REPUBLICAN,2659.0,0.811959383226777,REPUBLICAN,2667.0,0.8065241844769404,#970D03,both,0.5435198749836556,Stayed Republican
42087,0.8647692307692328,PENNSYLVANIA,PA,MIFFLIN,REPUBLICAN,21502.0,0.7752767184447958,REPUBLICAN,18601.0,0.7577011988602763,#970D03,both,1.7575519584519528,Stayed Republican
20147,0.8647058823529413,KANSAS,KS,PHILLIPS,REPUBLICAN,2781.0,0.8694714131607335,REPUBLICAN,2664.0,0.8382132132132132,#970D03,both,3.1258199947520326,Stayed Republican
22035,0.8622368421052617,LOUISIANA,LA,EAST CARROLL,DEMOCRAT,3036.0,0.6258234519104084,DEMOCRAT,2939.0,0.6253827832596122,#030D97,both,0.044066865079628315,Stayed Democrat
48117,0.8617494600431953,TEXAS,TX,DEAF SMITH,REPUBLICAN,4610.0,0.7145336225596529,REPUBLICAN,4216.0,0.6904648956356736,#970D03,both,2.4068726923979322,Stayed Republican
28125,0.8612910284463902,MISSISSIPPI,MS,SHARKEY,DEMOCRAT,2183.0,0.6710948236371965,DEMOCRAT,2190.0,0.6753424657534246,#030D97,both,-0.42476421162280786,Stayed Democrat
19007,0.8610917030567672,IOWA,IA,APPANOOSE,REPUBLICAN,6516.0,0.6939840392879066,REPUBLICAN,6136.0,0.6572685788787483,#970D03,both,3.6715460409158296,Stayed Republican
48405,0.8587610619469044,TEXAS,TX,SAN AUGUSTINE,REPUBLICAN,4002.0,0.7513743128435783,REPUBLICAN,3569.0,0.7346595685065844,#970D03,both,1.6714744336993825,Stayed Republican
19151,0.857323943661973,IOWA,IA,POCAHONTAS,REPUBLICAN,3823.0,0.7407794925451217,REPUBLICAN,3865.0,0.6990944372574386,#970D03,both,4.168505528768307,Stayed Republican
35045,0.8567748917748919,NEW MEXICO,NM,SAN JUAN,REPUBLICAN,52294.0,0.6286380846751062,REPUBLICAN,46110.0,0.606072435480373,#970D03,both,2.256564919473314,Stayed Republican
1017,0.8536129032258092,ALABAMA,AL,CHAMBERS,REPUBLICAN,15284.0,0.5726903951845067,REPUBLICAN,13900.0,0.5642446043165468,#970D03,both,0.8445790867959935,Stayed Republican
13271,0.8527716186252765,GEORGIA,GA,TELFAIR,REPUBLICAN,4333.0,0.6519732287099007,REPUBLICAN,3796.0,0.6454162276080084,#970D03,both,0.6557001101892279,Stayed Republican
21077,0.8481447963800932,KENTUCKY,KY,GALLATIN,REPUBLICAN,3849.0,0.7677318784099766,REPUBLICAN,3338.0,0.7318753744757339,#970D03,both,3.5856503934242667,Stayed Republican
22123,0.8474944071588344,LOUISIANA,LA,WEST CARROLL,REPUBLICAN,5052.0,0.8545130641330166,REPUBLICAN,4759.0,0.8342088674091196,#970D03,both,2.030419672389705,Stayed Republican
8089,0.8473202614379068,COLORADO,CO,OTERO,REPUBLICAN,9576.0,0.6010860484544696,REPUBLICAN,8452.0,0.5830572645527686,#970D03,both,1.8028783901700929,Stayed Republican
32027,0.8467848101265829,NEVADA,NV,PERSHING,REPUBLICAN,2320.0,0.7461206896551724,REPUBLICAN,1982.0,0.7078708375378405,#970D03,both,3.8249852117331895,Stayed Republican
19185,0.8464691943127963,IOWA,IA,WAYNE,REPUBLICAN,3109.0,0.7539401736892891,REPUBLICAN,2940.0,0.7037414965986395,#970D03,both,5.019867709064963,Stayed Republican
48137,0.8458310626702992,TEXAS,TX,EDWARDS,REPUBLICAN,1066.0,0.8377110694183865,REPUBLICAN,1073.0,0.6952469711090401,#970D03,both,14.246409830934637,Stayed Republican
48375,0.8438012958963304,TEXAS,TX,POTTER,REPUBLICAN,33337.0,0.6845247022827489,REPUBLICAN,28651.0,0.6851418798645772,#970D03,both,-0.061717758182833204,Stayed Republican
46067,0.842456140350876,SOUTH DAKOTA,SD,HUTCHINSON,REPUBLICAN,3767.0,0.7815237589593841,REPUBLICAN,3365.0,0.7479940564635958,#970D03,both,3.352970249578824,Stayed Republican
13081,0.841304347826084,GEORGIA,GA,CRISP,REPUBLICAN,8039.0,0.6203507898992412,REPUBLICAN,7512.0,0.6055644302449414,#970D03,both,1.4786359654299752,Stayed Republican
13259,0.8390286975717448,GEORGIA,GA,STEWART,DEMOCRAT,1990.0,0.5939698492462312,DEMOCRAT,2058.0,0.5937803692905733,#030D97,both,0.018947995565787856,Stayed Democrat
19137,0.8381619256017496,IOWA,IA,MONTGOMERY,REPUBLICAN,5327.0,0.6881922282710718,REPUBLICAN,5044.0,0.6812053925455988,#970D03,both,0.6986835725473095,Stayed Republican
48415,0.8369144144144148,TEXAS,TX,SCURRY,REPUBLICAN,5870.0,0.848892674616695,REPUBLICAN,5289.0,0.8338060124787294,#970D03,both,1.5086662137965612,Stayed Republican
17195,0.8356503198294208,ILLINOIS,IL,WHITESIDE,REPUBLICAN,27375.0,0.5306666666666666,REPUBLICAN,25582.0,0.4931201626143382,#970D03,both,3.75465040523284,Stayed Republican
48365,0.8342350332594239,TEXAS,TX,PANOLA,REPUBLICAN,11451.0,0.8144266876255349,REPUBLICAN,10416.0,0.8107718894009217,#970D03,both,0.36547982246132316,Stayed Republican
51590,0.8339696312364423,VIRGINIA,VA,DANVILLE CITY,DEMOCRAT,19456.0,0.6018708881578947,DEMOCRAT,18952.0,0.5835268045588856,#030D97,both,1.8344083599009076,Stayed Democrat
13207,0.8335991379310327,GEORGIA,GA,MONROE,REPUBLICAN,15592.0,0.7093381221139046,REPUBLICAN,12687.0,0.6961456609127453,#970D03,both,1.3192461201159245,Stayed Republican
17095,0.8314505494505517,ILLINOIS,IL,KNOX,REPUBLICAN,23143.0,0.5189042042950353,REPUBLICAN,22243.0,0.4827136627253518,#970D03,both,3.6190541569683434,Stayed Republican
18131,0.830693512304253,INDIANA,IN,PULASKI,REPUBLICAN,5806.0,0.7313124354116431,REPUBLICAN,5459.0,0.7059901080784027,#970D03,both,2.532232733324047,Stayed Republican
22111,0.8301960784313712,LOUISIANA,LA,UNION,REPUBLICAN,11201.0,0.7505579858941166,REPUBLICAN,10894.0,0.731778960895906,#970D03,both,1.8779024998210603,Stayed Republican
17149,0.8290868596881967,ILLINOIS,IL,PIKE,REPUBLICAN,7949.0,0.7965781859353378,REPUBLICAN,7530.0,0.7641434262948207,#970D03,both,3.243475964051712,Stayed Republican
17025,0.8289521640091108,ILLINOIS,IL,CLAY,REPUBLICAN,6886.0,0.8174557072320651,REPUBLICAN,6350.0,0.7907086614173229,#970D03,both,2.6747045814742187,Stayed Republican
48127,0.8279864253393677,TEXAS,TX,DIMMIT,DEMOCRAT,3666.0,0.6175668303327878,DEMOCRAT,3225.0,0.6737984496124031,#030D97,both,-5.623161927961529,Stayed Democrat
48131,0.8256492027334825,TEXAS,TX,DUVAL,DEMOCRAT,5053.0,0.5095982584603206,DEMOCRAT,4168.0,0.6677063339731286,#030D97,both,-15.810807551280803,Stayed Democrat
21189,0.8256462585034023,KENTUCKY,KY,OWSLEY,REPUBLICAN,1895.0,0.8812664907651715,REPUBLICAN,1759.0,0.8379761227970438,#970D03,both,4.329036796812769,Stayed Republican
28095,0.8255128205128229,MISSISSIPPI,MS,MONROE,REPUBLICAN,17259.0,0.6476041485601715,REPUBLICAN,15884.0,0.6400780659783429,#970D03,both,0.7526082581828519,Stayed Republican
20013,0.823245823389022,KANSAS,KS,BROWN,REPUBLICAN,4471.0,0.7295906955938268,REPUBLICAN,4036.0,0.72001982160555,#970D03,both,0.9570873988276829,Stayed Republican
48501,0.82310344827586,TEXAS,TX,YOAKUM,REPUBLICAN,2631.0,0.8263017863930064,REPUBLICAN,2303.0,0.7802865827181936,#970D03,both,4.601520367481282,Stayed Republican
12067,0.8207640449438184,FLORIDA,FL,LAFAYETTE,REPUBLICAN,3658.0,0.8551120831055221,REPUBLICAN,3392.0,0.828125,#970D03,both,2.6987083105522114,Stayed Republican
30059,0.820589519650655,MONTANA,MT,MEAGHER,REPUBLICAN,1110.0,0.7504504504504504,REPUBLICAN,977.0,0.7461617195496417,#970D03,both,0.4288730900808724,Stayed Republican
35029,0.8188487584650129,NEW MEXICO,NM,LUNA,REPUBLICAN,8103.0,0.543996050845366,REPUBLICAN,7295.0,0.47676490747087047,#970D03,both,6.723114337449548,Stayed Republican
17061,0.8176297968397312,ILLINOIS,IL,GREENE,REPUBLICAN,6227.0,0.7660189497350249,REPUBLICAN,5585.0,0.7421665174574754,#970D03,both,2.385243227754952,Stayed Republican
